divipola,municipio,departamento,area_km2,celdas,muestreo,mmi_max,mmi_media,mmi_min,pga_max,vs30_medio,vs30_min,frac_mmi6,frac_mmi7,frac_mmi8,frac_pager6,frac_pager7,frac_pager8,peso_dano,pob_cabecera,pob_rural,pob_total,def_cuantitativo,def_cualitativo,def_habitacional,exposicion,vulnerabilidad,indice,pob_mmi6,pob_pager6,pob_mmi7,pob_pager7,pob_mmi8,pob_pager8,rank,nombre_norm,depto_norm,ambiguedad,requiere_contexto,menciones,notas_que_lo_nombran,menciones_nacional,menciones_regional,muertos_rep,heridos_rep,desaparecidos_rep,viv_colapsadas_rep,viv_averiadas_rep,fuente_perdidas,cobertura_dato,muertos_100k
05697,EL SANTUARIO,ANTIOQUIA,83.4510165464,86,celdas,5.800000190734863,5.36860466003418,4.699999809265137,12.239999771118164,477.8860473632813,271.6000061035156,0.0,0.0,0.0,0.313953488372093,0.0,0.0,0.1305194646120071,29278.0,11260.0,40538.0,1.445864200592041,21.62071228027344,23.06657648086548,5290.9980564415455,1.2306657648086547,6511.45016973174,0,12727,0,0,0,0,185,el santuario,antioquia,unico,False,0,0,0,0,,,,,,,1,
05642,SALGAR,ANTIOQUIA,288.234941947,290,celdas,6.0,5.496206760406494,5.199999809265137,18.829999923706055,776.5916748046875,491.8999938964844,0.0068965517241379,0.0,0.0,0.5482758620689655,0.0,0.0,0.210040733218193,7570.0,11340.0,18910.0,2.522115468978882,61.00131607055664,63.52343153953552,3971.87026515603,1.6352343153953552,6494.9385538815895,130,10368,0,0,0,0,186,salgar,antioquia,unico,False,0,0,0,0,,,,,,,1,
17541,PENSILVANIA,CALDAS,499.226477715,502,celdas,6.199999809265137,5.44840669631958,5.099999904632568,21.1200008392334,812.539306640625,472.7000122070313,0.0258964143426294,0.0,0.0,0.3844621513944223,0.0,0.0,0.1861802041530609,8917.0,11487.0,20404.0,43.5323371887207,26.451078414916992,69.9834156036377,3798.820885539055,1.699834156036377,6457.365493903641,528,7845,0,0,0,0,187,pensilvania,caldas,unico,False,0,0,0,0,,,,,,,1,
05856,VALPARAÍSO,ANTIOQUIA,126.195338815,124,celdas,6.199999809265137,5.852418422698975,5.599999904632568,22.059999465942383,684.3653564453125,430.6000061035156,0.3870967741935484,0.0,0.0,1.0,0.0,0.0,0.7453688383102417,3946.0,2771.0,6717.0,1.8537590503692627,25.231719970703125,27.085479021072388,5006.6424869298935,1.270854790210724,6362.715587387387,2600,6717,0,0,0,0,188,valparaiso,antioquia,unico,False,0,0,0,0,,,,,,,1,
17867,VICTORIA,CALDAS,558.885284791,565,celdas,6.099999904632568,5.635044097900391,5.0,16.440000534057617,464.9387817382813,233.6000061035156,0.0814159292035398,0.0,0.0,0.784070796460177,0.0,0.0,0.3951503038406372,5095.0,5920.0,11015.0,7.8382248878479,33.71510314941406,41.55332803726196,4352.580596804619,1.4155332803726195,6161.222690281057,897,8637,0,0,0,0,189,victoria,caldas,unico,False,15,7,12,3,,,,,,,1,
05002,ABEJORRAL,ANTIOQUIA,507.141094544,508,celdas,6.099999904632568,5.447047233581543,5.099999904632568,18.170000076293945,740.2485961914062,331.29998779296875,0.0118110236220472,0.0,0.0,0.4173228346456692,0.0,0.0,0.1915335804224014,8520.0,12606.0,21126.0,1.410320281982422,49.991703033447266,51.40202331542969,4046.3384200036526,1.514020233154297,6126.23823807512,250,8816,0,0,0,0,190,abejorral,antioquia,unico,False,0,0,0,0,,,,,,,1,
25269,FACATATIVÁ,CUNDINAMARCA,157.995539265,157,celdas,5.599999904632568,4.969427108764648,4.400000095367432,10.09000015258789,517.6222534179688,239.1000061035156,0.0,0.0,0.0,0.0955414012738853,0.0,0.0,0.0299993529915809,157606.0,10865.0,168471.0,5.503785610198975,14.356435775756836,19.86022138595581,5054.020997844636,1.1986022138595582,6057.760756909275,0,16096,0,0,0,0,191,facatativa,cundinamarca,unico,False,1,1,1,0,,,,,,,1,
27099,BOJAYÁ,CHOCÓ,3630.57160546,3649,celdas,6.199999809265137,5.381035327911377,4.199999809265137,15.640000343322754,427.9884338378906,193.1000061035156,0.0265826253768155,0.0,0.0,0.4351877226637435,0.0,0.0,0.2149704396724701,1000.0,12290.0,13290.0,87.53491973876953,10.12569808959961,97.66061782836914,2856.9571432471275,1.9766061782836917,5647.079140433998,353,5784,0,0,0,0,192,bojaya,choco,unico,False,0,0,0,0,,,,,,,1,
05847,URRAO,ANTIOQUIA,2563.39722732,2579,celdas,6.099999904632568,5.258084297180176,4.599999904632568,17.850000381469727,678.6644287109375,283.0,0.0050407134548274,0.0,0.0,0.2780147343931756,0.0,0.0,0.116742193698883,17764.0,14384.0,32148.0,18.51361846923828,31.35957717895508,49.87319564819336,3753.028043031693,1.4987319564819337,5624.7830616644505,162,8938,0,0,0,0,193,urrao,antioquia,unico,False,0,0,0,0,,,,,,,1,
05576,PUEBLORRICO,ANTIOQUIA,75.4328596734,75,celdas,6.0,5.661333084106445,5.400000095367432,20.579999923706055,756.8200073242188,549.5999755859375,0.0666666666666666,0.0,0.0,0.88,0.0,0.0,0.4040667116641998,4893.0,4180.0,9073.0,2.0745131969451904,50.0,52.07451319694519,3666.097274929285,1.520745131969452,5575.199584175184,605,7984,0,0,0,0,194,pueblorrico,antioquia,unico,False,0,0,0,0,,,,,,,1,
19212,CORINTO,CAUCA,325.915580666,328,celdas,6.099999904632568,5.040548801422119,4.599999904632568,14.65999984741211,706.675048828125,255.8999938964844,0.0518292682926829,0.0,0.0,0.1890243902439024,0.0,0.0,0.1293234527111053,13340.0,14160.0,27500.0,10.36388111114502,42.11590194702149,52.479783058166504,3556.394949555397,1.5247978305816652,5422.78330377366,1425,5198,0,0,0,0,195,corinto,cauca,unico,False,0,0,0,0,,,,,,,1,
73461,MURILLO,TOLIMA,423.932176673,426,celdas,6.5,5.846949100494385,5.400000095367432,24.1200008392334,754.7173461914062,430.0,0.3356807511737089,0.0,0.0,0.9788732394366196,0.0023474178403755,0.0,0.7565963864326477,1836.0,2386.0,4222.0,36.3636360168457,29.43294334411621,65.79657936096191,3194.3499435186386,1.6579657936096193,5296.122939172722,1417,4133,0,10,0,0,196,murillo,tolima,unico,False,4,4,4,0,,,,,,,1,
05030,AMAGÁ,ANTIOQUIA,84.1324771488,83,celdas,5.900000095367432,5.3433732986450195,5.099999904632568,15.6899995803833,782.4204711914062,462.0,0.0,0.0,0.0,0.2891566265060241,0.0,0.0,0.1102322489023208,16361.0,16731.0,33092.0,2.1614320278167725,42.74456787109375,44.90599989891052,3647.805580675602,1.449059998989105,5285.889151046241,0,9569,0,0,0,0,197,amaga,antioquia,unico,False,0,0,0,0,,,,,,,1,
25320,GUADUAS,CUNDINAMARCA,763.675863918,770,celdas,6.099999904632568,5.144415378570557,4.599999904632568,16.1299991607666,647.0240478515625,246.0,0.0116883116883116,0.0,0.0,0.2051948051948052,0.0,0.0,0.1096473410725593,16016.0,14653.0,30669.0,5.532742500305176,48.67084503173828,54.20358753204346,3362.774303354323,1.5420358753204346,5185.518616378048,358,6293,0,0,0,0,198,guaduas,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
05353,HISPANIA,ANTIOQUIA,54.1821206889,54,celdas,6.199999809265137,5.794444561004639,5.5,21.90999984741211,707.50927734375,486.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.6268993020057678,3888.0,2078.0,5966.0,1.1655011177062988,35.25640869140625,36.42190980911255,3740.081235766411,1.3642190980911255,5102.290250244795,1326,5966,0,0,0,0,199,hispania,antioquia,unico,False,0,0,0,0,,,,,,,1,
73483,NATAGAIMA,TOLIMA,859.830024784,867,celdas,6.099999904632568,5.259515762329102,4.5,14.850000381469728,551.2314453125,212.1999969482422,0.0392156862745098,0.0,0.0,0.3552479815455594,0.0,0.0,0.1944376230239868,8981.0,7008.0,15989.0,5.104793548583984,52.500518798828125,57.60531234741211,3108.863154530525,1.576053123474121,4899.733485151443,627,5680,0,0,0,0,200,natagaima,tolima,unico,False,0,0,0,0,,,,,,,1,
05318,GUARNE,ANTIOQUIA,151.843009904,156,celdas,5.699999809265137,5.13205099105835,4.5,10.489999771118164,509.8114929199219,273.5,0.0,0.0,0.0,0.141025641025641,0.0,0.0,0.0547420717775821,23576.0,42582.0,66158.0,2.455289363861084,26.34131622314453,28.796605587005615,3621.625984661281,1.287966055870056,4664.531335300699,0,9330,0,0,0,0,201,guarne,antioquia,unico,False,0,0,0,0,,,,,,,1,
73270,FALAN,TOLIMA,181.322213416,185,celdas,6.199999809265137,5.612432479858398,5.300000190734863,18.3799991607666,623.8643188476562,280.5,0.0756756756756756,0.0,0.0,0.7351351351351352,0.0,0.0,0.3620328307151794,1958.0,6036.0,7994.0,30.896860122680664,26.68161392211914,57.578474044799805,2894.0904487371445,1.575784740447998,4560.4635665962915,605,5877,0,0,0,0,202,falan,tolima,unico,False,0,0,0,0,,,,,,,1,
17444,MARQUETALIA,CALDAS,90.3330373415,90,celdas,6.0,5.483333110809326,5.099999904632568,17.940000534057617,726.7921752929688,462.7999877929687,0.0111111111111111,0.0,0.0,0.5333333333333333,0.0,0.0,0.2201496958732605,7081.0,6477.0,13558.0,12.822283744812012,38.81215286254883,51.63443660736084,2984.789576649666,1.5163443660736085,4525.968858467952,151,7231,0,0,0,0,203,marquetalia,caldas,unico,False,0,0,0,0,,,,,,,1,
25001,AGUA DE DIOS,CUNDINAMARCA,85.9587073033,84,celdas,6.0,5.49761962890625,4.699999809265137,14.579999923706056,455.64886474609375,266.79998779296875,0.0119047619047619,0.0,0.0,0.6309523809523809,0.0,0.0,0.2901589572429657,9529.0,2289.0,11818.0,3.380825996398926,19.80198097229004,23.182806968688965,3429.0985566973686,1.2318280696868895,4224.059855862619,141,7457,0,0,0,0,204,agua de dios,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
19110,BUENOS AIRES,CAUCA,434.914126525,441,celdas,6.099999904632568,5.056009292602539,4.5,13.510000228881836,612.1421508789062,222.0,0.0113378684807256,0.0,0.0,0.1337868480725623,0.0,0.0,0.0680592283606529,828.0,32514.0,33342.0,18.98813247680664,66.30855560302734,85.29668807983398,2269.23079200089,1.85296688079834,4204.809502465435,378,4461,0,0,0,0,205,buenos aires,cauca,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
73675,SAN ANTONIO,TOLIMA,383.406969907,388,celdas,6.0,5.442010402679443,5.199999809265137,19.969999313354492,807.993896484375,488.2000122070313,0.0077319587628865,0.0,0.0,0.3685567010309278,0.0,0.0,0.1716789901256561,4583.0,8768.0,13351.0,18.824193954467773,52.402488708496094,71.22668266296387,2292.086197167635,1.7122668266296386,3924.663159185822,103,4921,0,0,0,0,206,san antonio,tolima,palabra_riesgosa,True,1,1,1,0,,,,,,,1,
17446,MARULANDA,CALDAS,376.263317461,381,celdas,6.900000095367432,5.880577564239502,5.5,27.229999542236328,760.699462890625,429.2999877929687,0.2860892388451443,0.0,0.0,1.0,0.0341207349081364,0.0,0.8286132216453552,934.0,1742.0,2676.0,40.482574462890625,32.43967819213867,72.9222526550293,2217.3689811229706,1.729222526550293,3834.324391831712,766,2676,0,91,0,0,207,marulanda,caldas,unico,False,0,0,0,0,,,,,,,1,
25815,TOCAIMA,CUNDINAMARCA,245.766812873,247,celdas,6.0,5.261943340301514,4.599999904632568,15.06999969482422,572.044921875,225.6999969482422,0.0080971659919028,0.0,0.0,0.3360323886639676,0.0,0.0,0.1547127366065979,10691.0,5392.0,16083.0,4.177419185638428,39.59677505493164,43.77419424057007,2488.244942843914,1.4377419424057007,3577.454117305571,130,5404,0,0,0,0,208,tocaima,cundinamarca,unico,False,1,1,1,0,,,,,,,1,
05209,CONCORDIA,ANTIOQUIA,247.880390496,251,celdas,5.900000095367432,5.321513652801514,5.0,16.809999465942383,806.5354614257812,451.1000061035156,0.0,0.0,0.0,0.2350597609561753,0.0,0.0,0.1044630333781242,8173.0,13972.0,22145.0,1.9017133712768557,51.440406799316406,53.34212017059326,2313.3338741585612,1.5334212017059323,3547.3152092592613,0,5205,0,0,0,0,209,concordia,antioquia,unico,False,0,0,0,0,,,,,,,1,
05861,VENECIA,ANTIOQUIA,143.64602176,144,celdas,6.0,5.471528053283691,5.199999809265137,16.850000381469727,761.477783203125,462.2999877929687,0.0069444444444444,0.0,0.0,0.4861111111111111,0.0,0.0,0.1900758147239685,5819.0,6675.0,12494.0,1.8992568254470823,44.563720703125,46.46297752857208,2374.8072291612625,1.464629775285721,3478.2133783933655,87,6073,0,0,0,0,210,venecia,antioquia,nombre_repetido,True,0,0,0,0,,,,,,,1,
05541,PEÑOL,ANTIOQUIA,118.314349822,120,celdas,5.900000095367432,5.239166259765625,4.599999904632568,12.0600004196167,498.5008544921875,215.8999938964844,0.0,0.0,0.0,0.3,0.0,0.0,0.1130881533026695,13237.0,10884.0,24121.0,1.127450942993164,23.69281005859375,24.82026100158691,2727.7993458136916,1.2482026100158692,3404.8462630442305,0,7236,0,0,0,0,211,penol,antioquia,unico,False,0,0,0,0,,,,,,,1,
17662,SAMANÁ,CALDAS,758.175286414,768,celdas,6.0,5.300390243530273,4.800000190734863,17.25,708.1838989257812,373.2999877929687,0.0013020833333333,0.0,0.0,0.2356770833333333,0.0,0.0,0.0925752744078636,7287.0,13717.0,21004.0,21.931907653808594,47.34758377075195,69.27949142456055,1944.4510636627672,1.6927949142456056,3291.556871567791,27,4950,0,0,0,0,212,samana,caldas,unico,False,0,0,0,0,,,,,,,1,
73200,COELLO,TOLIMA,343.5981075,348,celdas,6.099999904632568,5.482758522033691,5.099999904632568,17.010000228881836,573.7037353515625,265.1000061035156,0.0316091954022988,0.0,0.0,0.5229885057471264,0.0,0.0,0.2251022011041641,1623.0,6970.0,8593.0,6.306991100311279,58.01671600341797,64.32370710372925,1934.3032140880823,1.6432370710372926,3178.518748016121,272,4494,0,0,0,0,213,coello,tolima,unico,False,0,0,0,0,,,,,,,1,
05321,GUATAPÉ,ANTIOQUIA,83.3268891642,83,celdas,6.0,5.40602445602417,4.699999809265137,12.34000015258789,416.24462890625,196.0,0.0120481927710843,0.0,0.0,0.5180722891566265,0.0,0.0,0.2683617770671844,6533.0,3309.0,9842.0,0.7695423364639282,17.982988357543945,18.752530694007874,2641.2166098952293,1.1875253069400786,3136.511565361066,119,5099,0,0,0,0,214,guatape,antioquia,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
73854,VALLE DE SAN JUAN,TOLIMA,197.846407685,197,celdas,6.199999809265137,5.568527698516846,5.199999809265137,18.760000228881836,634.4319458007812,326.8999938964844,0.0913705583756345,0.0,0.0,0.6345177664974619,0.0,0.0,0.3424240052700043,2212.0,3303.0,5515.0,3.232876777648926,58.79452133178711,62.027398109436035,1888.4683890640736,1.6202739810943605,3059.8361949197,504,3499,0,0,0,0,215,valle de san juan,tolima,unico,False,0,0,0,0,,,,,,,1,
27150,CARMEN DEL DARIÉN,CHOCÓ,3180.69440103,3200,celdas,5.699999809265137,5.147343635559082,4.099999904632568,10.06999969482422,339.5155334472656,182.6999969482422,0.0,0.0,0.0,0.2246875,0.0,0.0,0.0720960199832916,2204.0,19469.0,21673.0,90.63027954101562,4.305008411407471,94.9352879524231,1562.5370410978794,1.949352879524231,3045.936080427423,0,4870,0,0,0,0,216,carmen del darien,choco,unico,False,0,0,0,0,,,,,,,1,
25214,COTA,CUNDINAMARCA,53.7106060256,52,celdas,5.5,4.926922798156738,4.099999904632568,7.920000076293945,429.4268798828125,207.5,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0510364510118961,29333.0,19465.0,48798.0,3.1183342933654785,17.82630729675293,20.944641590118408,2490.4767364785075,1.209446415901184,3012.0981628192085,0,7507,0,0,0,0,217,cota,cundinamarca,corto,True,0,0,0,0,,,,,,,1,
73148,CARMEN DE APICALÁ,TOLIMA,190.836135623,188,celdas,6.0,5.303191661834717,4.699999809265137,14.270000457763672,553.0579833984375,230.1999969482422,0.0053191489361702,0.0,0.0,0.3351063829787234,0.0,0.0,0.2030715197324752,8351.0,2740.0,11091.0,4.947097301483154,22.590791702270508,27.537889003753666,2252.2662253528833,1.275378890037537,2872.4927985595928,59,3717,0,0,0,0,218,carmen de apicala,tolima,unico,False,0,0,0,0,,,,,,,1,
05792,TARSO,ANTIOQUIA,120.479062257,121,celdas,6.0,5.5685954093933105,5.400000095367432,18.459999084472656,769.6851806640625,502.2999877929687,0.024793388429752,0.0,0.0,0.768595041322314,0.0,0.0,0.2764397859573364,3736.0,2861.0,6597.0,4.3620500564575195,47.76445007324219,52.12650012969971,1823.6732679605484,1.521265001296997,2774.2903163493024,164,5070,0,0,0,0,219,tarso,antioquia,unico,False,0,0,0,0,,,,,,,1,
05674,SAN VICENTE FERRER,ANTIOQUIA,230.49117426,231,celdas,5.599999904632568,5.268398761749268,4.5,10.390000343322754,446.0658264160156,282.5,0.0,0.0,0.0,0.2207792207792207,0.0,0.0,0.0775096863508224,7188.0,17796.0,24984.0,2.6063101291656494,38.20301818847656,40.80932831764221,1936.502003788948,1.408093283176422,2726.7754643929,0,5516,0,0,0,0,220,san vicente ferrer,antioquia,unico,False,0,0,0,0,,,,,,,1,
05145,CARAMANTA,ANTIOQUIA,92.083683052,90,celdas,6.0,5.693333625793457,5.599999904632568,21.61000061035156,854.7088623046875,682.5,0.0222222222222222,0.0,0.0,1.0,0.0,0.0,0.414377897977829,2140.0,2304.0,4444.0,1.5081967115402222,42.16393280029297,43.67212951183319,1841.495378613472,1.436721295118332,2645.7156253159706,99,4444,0,0,0,0,221,caramanta,antioquia,unico,False,0,0,0,0,,,,,,,1,
73616,RIOBLANCO,TOLIMA,2046.21901768,2046,celdas,6.099999904632568,5.147213459014893,4.699999809265137,19.829999923706055,795.1766967773438,416.6000061035156,0.0034213098729227,0.0,0.0,0.1070381231671554,0.0,0.0,0.050171710550785,4520.0,19632.0,24152.0,21.436132431030273,60.39167404174805,81.82780647277832,1211.7471532225609,1.8182780647277832,2203.2932687009184,83,2585,0,0,0,0,222,rioblanco,tolima,unico,False,0,0,0,0,,,,,,,1,
05475,MURINDÓ,ANTIOQUIA,1266.20156043,1274,celdas,5.900000095367432,5.18312406539917,4.099999904632568,12.15999984741211,443.7346801757813,193.1999969482422,0.0,0.0,0.0,0.4646781789638932,0.0,0.0,0.1717090308666229,2239.0,3784.0,6023.0,95.30516052246094,3.4037559032440186,98.70891642570496,1034.20349290967,1.9870891642570496,2055.0545543975973,0,2799,0,0,0,0,223,murindo,antioquia,unico,False,0,0,0,0,,,,,,,1,
05585,PUERTO NARE,ANTIOQUIA,579.559844285,579,celdas,5.800000190734863,5.173229694366455,4.400000095367432,10.81999969482422,428.54730224609375,199.0,0.0,0.0,0.0,0.2227979274611398,0.0,0.0,0.074183702468872,5410.0,10265.0,15675.0,15.466727256774902,55.96184539794922,71.42857265472412,1162.8295361995697,1.714285726547241,1993.422076314471,0,3492,0,0,0,0,224,puerto nare,antioquia,unico,False,0,0,0,0,,,,,,,1,
73563,PRADO,TOLIMA,423.013002826,423,celdas,6.099999904632568,5.127186298370361,4.5,14.4399995803833,586.6813354492188,212.1000061035156,0.0685579196217494,0.0,0.0,0.226950354609929,0.0,0.0,0.1514957547187805,3875.0,4750.0,8625.0,7.729290008544922,40.38461685180664,48.11390686035156,1306.650884449482,1.4811390686035155,1935.3316739834656,591,1957,0,0,0,0,225,prado,tolima,unico,False,2,2,2,0,,,,,,,1,
05483,NARIÑO,ANTIOQUIA,316.767418238,317,celdas,5.900000095367432,5.341009616851807,5.099999904632568,17.18000030517578,801.7898559570312,446.7999877929687,0.0,0.0,0.0,0.1798107255520504,0.0,0.0,0.0995994135737419,3757.0,7302.0,11059.0,4.9335198402404785,62.07137680053711,67.00489664077759,1101.4699147120118,1.670048966407776,1839.5086925940568,0,1989,0,0,0,0,226,narino,antioquia,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
05686,SANTA ROSA DE OSOS,ANTIOQUIA,864.790420565,868,celdas,5.599999904632568,5.043202877044678,4.300000190734863,10.149999618530272,477.3485107421875,254.1999969482422,0.0,0.0,0.0,0.0506912442396313,0.0,0.0,0.0297703724354505,23351.0,17346.0,40697.0,1.204296350479126,46.43593215942383,47.640228509902954,1211.5648470055312,1.4764022850990297,1788.7571086646224,0,2063,0,0,0,0,227,santa rosa de osos,antioquia,unico,False,0,0,0,0,,,,,,,1,
41872,VILLAVIEJA,HUILA,543.926921489,552,celdas,5.900000095367432,5.302898406982422,4.5,12.489999771118164,427.1130676269531,241.5,0.0,0.0,0.0,0.3713768115942029,0.0,0.0,0.1224190667271614,2459.0,5005.0,7464.0,6.900726318359375,71.46892547607422,78.3696517944336,913.7359140515327,1.7836965179443358,1629.8275682144038,0,2772,0,0,0,0,228,villavieja,huila,unico,False,0,0,0,0,,,,,,,1,
41016,AIPE,HUILA,795.630624965,798,celdas,5.900000095367432,5.101253032684326,4.5,12.479999542236328,574.5233154296875,243.3999938964844,0.0,0.0,0.0,0.1854636591478696,0.0,0.0,0.0616218261420726,11500.0,6010.0,17510.0,8.97240924835205,39.539432525634766,48.511841773986816,1078.9981757476926,1.4851184177398682,1602.4400635106174,0,3247,0,0,0,0,229,aipe,huila,corto,True,0,0,0,0,,,,,,,1,
17495,NORCASIA,CALDAS,227.546688896,228,celdas,5.900000095367432,5.438157558441162,4.900000095367432,13.880000114440918,515.7342529296875,259.8999938964844,0.0,0.0,0.0,0.4780701754385965,0.0,0.0,0.1697453558444976,4282.0,1858.0,6140.0,21.26903533935547,24.51776695251465,45.78680229187012,1042.2364848852158,1.457868022918701,1519.443243633346,0,2935,0,0,0,0,230,norcasia,caldas,unico,False,0,0,0,0,,,,,,,1,
19418,LÓPEZ DE MICAY,CAUCA,3367.63505749,3367,celdas,5.699999809265137,4.93501615524292,4.099999904632568,10.75,545.4224853515625,199.5,0.0,0.0,0.0,0.0962280962280962,0.0,0.0,0.0379826463758945,1718.0,18039.0,19757.0,82.9610366821289,14.46753215789795,97.42856884002686,750.4231444485486,1.9742856884002684,1481.549674329097,0,1901,0,0,0,0,231,lopez de micay,cauca,unico,False,0,0,0,0,,,,,,,1,
25799,TENJO,CUNDINAMARCA,114.208773075,119,celdas,5.5,4.896639347076416,3.900000095367432,8.569000244140625,412.1899108886719,201.3000030517578,0.0,0.0,0.0,0.1092436974789916,0.0,0.0,0.0430291630327701,12387.0,12998.0,25385.0,6.045340061187744,22.963895797729492,29.009235858917236,1092.2953035868704,1.2900923585891724,1409.1618244802617,0,2773,0,0,0,0,232,tenjo,cundinamarca,unico,False,1,1,1,0,,,,,,,1,
73067,ATACO,TOLIMA,1017.65981101,1021,celdas,6.0,5.064055442810059,4.699999809265137,15.899999618530272,714.4854736328125,280.8999938964844,0.0019588638589618,0.0,0.0,0.0744368266405484,0.0,0.0,0.036064077168703,5668.0,14921.0,20589.0,13.71540069580078,71.41590118408203,85.13130187988281,742.5232848264277,1.851313018798828,1374.6430239604358,40,1533,0,0,0,0,233,ataco,tolima,unico,False,0,0,0,0,,,,,,,1,
